number,values0,values1,values2,values3,values4,values5,univ3_sqrtPriceX96,univ3_liquidity,univ3_feeGrowthGlobal0X128,univ3_feeGrowthGlobal1X128,univ3_observation0_tick_cumulatives,univ3_observation1_tick_cumulatives,_token_ids0,_token_ids1,_positions_liquidated_cumulative0,_positions_liquidated_cumulative1,_positions_settled_cumulative0,_positions_settled_cumulative1,_sizes_liquidated_cumulative0,_sizes_liquidated_cumulative1,_sizes_settled_cumulative0,_sizes_settled_cumulative1,_net_liquidity_liquidated_cumulative0,_net_liquidity_liquidated_cumulative1,_net_liquidity_settled_cumulative0,_net_liquidity_settled_cumulative1
18691782,91437377514163171,1731698967080756966868863026558263,30262403255711463,121699780636571611,5567971212963,2660005959173451023057,1733516002661391908826507362169897,23656343982472867216,2502731834886882150751619754450527,1214317747360396787791260348982957917172906,16222112859227,16230813946991,35,33,11,0,9,13,2084337865016267516646,0,1837773275204031124581,142860979856,16637949318960017,0,149237736202016,9700013014692
18694182,91513347102675916,1733137727263229317958379267264973,30262403255711463,121775750225001143,5566821826882,2663877847005914270817,1731682808904774211041673278016100,22260241927047206243,2503006482308671025251666245099780,1214445192710844288470786641545144352202353,16227972128183,16236606357815,35,33,11,0,9,13,2084337865016267516646,0,1837773275204031124581,142860979856,16637949318960017,0,149237736202016,9700013014692
18696582,91589402269501757,1734578108181995969505621838794664,30262403255711463,121851805391743678,5565673055998,2667756860282070795115,1731438937203160859953142238224702,22320973464992084069,2503089031487828655384820976586696,1214484132022916168653244383159901330609441,16233766704395,16242400783007,35,33,11,0,9,13,2084337865016267516646,0,1837773275204031124581,142860979856,16637949318960017,0,149237736202016,9700013014692
18698982,91665642542024588,1731459897957129640479882392870019,30262403255711463,121928045664182999,5579184957345,2664627258846365340954,1727046023729974172851478644390347,22290016523072535461,2503186749133368699619710136248101,1214521188268021327171178463179490987971767,16239554089259,16248186651275,35,33,11,0,9,13,2084337865016267516646,0,1837773275204031124581,142860979856,16637949318960017,0,149237736202016,9700013014692
18701382,91741987619667698,1727072839107704659333375307238978,30262403255711463,122004390741742485,5596859309150,2659540027373604353425,1705598389809360679629079899870192,17096321583772656604,2503808673583734841150311667162486,1214764561224315593969898805379399011484806,16245340587131,16253969616935,35,33,11,0,9,13,2084337865016267516646,0,1837773275204031124581,142860979856,16637949318960017,0,149237736202016,9700013014692
18703782,91818826101017576,1705730402398181198017028064153000,30262403255711463,122081229223008199,5670457333247,2628328837114391024751,1704307526619834058829596802457487,17065501488829654761,2504034074613047279254723076596367,1214865936178585852060188300024682118673290,16251140619995,16259761341503,35,33,11,0,9,13,2084337865016267516646,0,1837773275204031124581,142860979856,16637949318960017,0,149237736202016,9700013014692
18706182,91854816621537832,1704360817974371764920773346724493,30303611948958939,122158428436691371,5678602628387,2627879183432256245280,1703085334534235111302772315108741,24298504736549392640,2504153968392913003476233295977998,1214918772415879607201884395126360094429311,16256945695439,16265565339383,35,36,11,0,9,14,2084337865016267516646,0,1837773275204031124581,156778240830,16637949318960017,0,149237736202016,10012756593128
18708582,91931352594869598,1705780938539738035382320600276980,30303611948958939,122234964409939304,5677429854203,2631716623189614522261,1699346795357313723080166150826909,18438769739328620826,2504342432089227055109969244785861,1214997926999435933033565079980344617643629,16262751950867,16271371749191,35,36,11,0,9,14,2084337865016267516646,0,1837773275204031124581,156778240830,16637949318960017,0,149237736202016,10012756593128
18710982,92008155757047895,1699389509891559852787223851057412,30303611948958939,122311767572033475,5702363432396,2623503160391809111374,1674807551340953468326641418324892,5199089112055042018,2505238988507490532005477713020053,1215350184446694749021446415469640562281705,16268465137847,16277155040063,35,36,11,0,9,14,2084337865016267516646,0,1837773275204031124581,156778240830,16637949318960017,0,149237736202016,10012756593128
18713382,92085516788943024,1675265794451732610912825597884115,30303611948958939,122389128603843867,5788135711430,2587896958052752164312,1671199582934467372507929741105336,8320004570384758615,2506522366193309424063507607715419,1215913980316595173498240068099682337064605,16274273626583,16282937956667,35,36,11,0,9,14,2084337865016267516646,0,1837773275204031124581,156778240830,16637949318960017,0,149237736202016,10012756593128
18715782,92162754449700055,1671261999251783118618496433649598,30303611948958939,122466366264516297,5805663727937,2583341297199553006592,1678230453859594705364757915854220,9347227131904458008,2507115281042153056811421027385901,1216195901506818619892011353661558260791181,16280051127407,16288714546691,35,36,11,0,9,14,2084337865016267516646,0,1837773275204031124581,156778240830,16637949318960017,0,149237736202016,10012756593128
18718182,92240230292602893,1678178641038930483233187749986692,30303611948958939,122543842107334272,5785393283036,2595673708554706536916,1677007349808403349095269484702841,9149059195659920151,2507573386567566322806289268132314,1216398024481278033280979080266424734720429,16285833563519,16294501833779,35,36,11,0,9,14,2084337865016267516646,0,1837773275204031124581,156778240830,16637949318960017,0,149237736202016,10012756593128
18720582,92317627906218910,1679586779566184353096400606527683,30303611948958939,122621239720865512,5784193842496,2599492485921297913332,1689064980107366443034473812808184,10770086398930546207,2507950691520529788147066746544237,1216595020202984758054223382383616446495356,16291601943683,16300297068911,35,36,11,0,9,14,2084337865016267516646,0,1837773275204031124581,156778240830,16637949318960017,0,149237736202016,10012756593128
18722982,92395441127543898,1689000043705384465854477839856131,30303611948958939,122699052942105268,5755607019119,2615720208638103451871,1661159325517468446870827194403030,7578990172306508008,2509109725681156243156427675831968,1217047373993783813365043693458146487744110,16297393245959,16306065236195,35,36,11,0,9,14,2084337865016267516646,0,1837773275204031124581,156778240830,16637949318960017,0,149237736202016,10012756593128
18725382,92121229710946675,1660176423831245312374328392795668,30693606619990576,122814836196412859,5861060102803,2573507816911335009998,1664662909006375626447767685661448,17132156285135819402,2509816860000240539837481424653941,1217364098619517933912796159406680153526006,16303182667403,16311860180951,37,36,11,0,10,14,2084337865016267516646,0,2056230900539893227520,156778240830,16637949318960017,0,178700362405833,10012756593128
18727782,93508620368214357,1664861832385990056489977250279826,31126642061641910,124635262293337884,5931196585744,2619024404664646294310,1666338707224947565391764477742377,17941527754050014379,2510285118214284046648080679734545,1217574497795324299698256938446332851396422,16308954033479,16317621579023,38,36,12,0,10,14,2280948898619242584241,0,2056230900539893227520,156778240830,18375618216314500,0,178700362405833,10012756593128
18730182,93587504556615238,1666266315458569050522013606352127,31126642061641910,124714146481652360,5929948036281,2622892854622613664642,1669728646763548835092185079671397,18341258054296298367,2510723548762857624342968365154460,1217775866072011359166564191352181401840953,16314742997567,16323443376899,38,36,12,0,10,14,2280948898619242584241,0,2056230900539893227520,156778240830,18375618216314500,0,178700362405833,10012756593128
18732582,93666531213169949,1667673335086502065036959765873450,31126642061641910,124793173138120510,5928699340596,2626771095515531665083,1664451760687015715000531049015481,19055619182088993731,2510984746646923307422033202438787,1217880921889662558533369898715726853231830,16320614837699,16329216924167,38,36,12,0,10,14,2280948898619242584241,0,2056230900539893227520,156778240830,18375618216314500,0,178700362405833,10012756593128
18734982,93745743503605438,1664476659433736823639984350283554,31126642061641910,124872385428469234,5943856040394,2623400118816076808179,1670664585483673261060014058494705,21049123040760259724,2511263251701092302530400748688715,1218018374913790782917666800277341400846776,16326402360467,16335004772843,38,36,12,0,10,14,2280948898619242584241,0,2056230900539893227520,156778240830,18375618216314500,0,178700362405833,10012756593128
18737382,93825133895746705,1670645691863472365754594896822181,31126642061641910,124951775820523541,5925672720055,2634797265778622733034,1629620182609685735951634167259089,5219631248361883690,2512425407552781876831353204206776,1218428335638158656168228511376306296350131,16332112934291,16340796173423,38,36,12,0,10,14,2280948898619242584241,0,2056230900539893227520,156778240830,18375618216314500,0,178700362405833,10012756593128
18739782,93905453626855107,1630371746227907566619508739319764,31126642061641910,125032095551543966,6075953664417,2572933531333686263302,1625457447580558832928433904846037,15636802541780792559,2512915546905748444444110547708141,1218626305260973030406121347287580665026365,16337891938055,16346585635847,38,36,12,0,10,14,2280948898619242584241,0,2056230900539893227520,156778240830,18375618216314500,0,178700362405833,10012756593128
18742182,93985188342604839,1625498033457307699729595974192673,31126642061641910,125111830267206361,6098057467214,2566878084859958628412,1631569357423597734873714873232975,17872072353061137950,2513258711027461228646761008423927,1218784942620593832148905527664187603632025,16343706895775,16352347585067,38,36,12,0,10,14,2280948898619242584241,0,2056230900539893227520,156778240830,18375618216314500,0,178700362405833,10012756593128
18744582,94065069735262113,1631547056753824710143157660081176,31126642061641910,125191711659776137,6079327737291,2578075298057135924395,1629085423021242173482854704367989,21186639846242204095,2513660475133087989173063970597321,1218949721728144887550025393226478479032465,16349548868015,16358131127819,38,36,12,0,10,14,2280948898619242584241,0,2056230900539893227520,156778240830,18375618216314500,0,178700362405833,10012756593128
18746982,94144874925298820,1632931267952354856454562528096265,31126642061641910,125271516849725430,6078046449452,2581907371774622869399,1626403873289186033867769554304066,21096746933880372397,2513836282766047877467336776888781,1219018564475719285672413947201905315957349,16355330103395,16363911760535,38,36,12,0,10,14,2280948898619242584241,0,2056230900539893227520,156778240830,18375618216314500,0,178700362405833,10012756593128
18749382,94224969176198154,1626442806955223824589177201694534,31126642061641910,125351611100537033,6106195541108,2573292371611050986039,1636336538317920170442570237584117,24149484812283476945,2514482885904887593240162979374006,1219313858513733113627496826716740323269106,16361022807551,16369680228263,38,36,12,0,10,14,2280948898619242584241,0,2056230900539893227520,156778240830,18375618216314500,0,178700362405833,10012756593128
18751782,94305350321951420,1636307504156992593480495375673742,31126642061641910,125431992246202255,6073275494320,2590560018817422863513,1632291150824207241292847338294431,28971367836742579586,2514801511611637099197123582939225,1219440638366789581237463583434364315101358,16366878953663,16375461682319,38,36,12,0,10,14,2280948898619242584241,0,2056230900539893227520,156778240830,18375618216314500,0,178700362405833,10012756593128
18754182,94385651052663916,1632311337019663906740904120737354,31126642061641910,125512292976826794,6092041462912,2585887798729674433827,1634286804391799112344592807367768,15056332023566055123,2514972411428267664838263352622277,1219517733630942008828146665531645402456009,16372646102735,16381229507615,38,36,12,0,10,14,2280948898619242584241,0,2056230900539893227520,156778240830,18375618216314500,0,178700362405833,10012756593128
18756582,94425022799810247,1634328098429515890870799056693918,31169595223902172,125594617886143213,6088514788653,2590780935830568178938,1635870999478951716522402160685348,16366909657072302211,2515160893832404263331300319425399,1219601664984917236941841550004998157098730,16378406540099,16386991060787,38,39,12,0,10,15,2280948898619242584241,0,2056230900539893227520,171326831264,18375618216314500,0,178700362405833,11720562368651
18758982,94505355892707605,1635718520449685787891749446975469,31169595223902172,125674950978952578,6087230361245,2594643600826514550661,1630600682712130226745556393364925,17758121328404042110,2515365894841133595113452831794743,1219677214004456772160538386038015251581611,16384169945231,16392753340655,38,39,12,0,10,15,2280948898619242584241,0,2056230900539893227520,171326831264,18375618216314500,0,178700362405833,11720562368651
18761382,94585924157933666,1630638256835771678438749374804359,31169595223902172,125755519244090389,6110109752404,2588243298596522611911,1672113219228763700719924046256143,9908885007097946962,2516358969539113287152865459744863,1220208113365576426410926336185247231213886,16389878524319,16398515656931,38,39,12,0,10,15,2280948898619242584241,0,2056230900539893227520,171326831264,18375618216314500,0,178700362405833,11720562368651
18763782,94667947788339439,1671744567652076238505543923680502,31169595223902172,125837542874406318,5963756359771,2655220341240389586904,1681017739689982024141671783328338,9710537310770214851,2516721382419884372391292766344239,1220389274141814771262252060828518733352204,16395628545071,16404292502135,38,39,12,0,10,15,2280948898619242584241,0,2056230900539893227520,171326831264,18375618216314500,0,178700362405833,11720562368651
18766182,94748947553929942,1680945454158678344512625001365504,31169595223902172,125918542639908099,5934930687460,2671552578374278161563,1683038469457056168862403800588719,10428439129287157148,2517644516190913474570562408680765,1220813892761322136922666648874742755103600,16401402740351,16410084008543,38,39,12,0,10,15,2280948898619242584241,0,2056230900539893227520,171326831264,18375618216314500,0,178700362405833,11720562368651
18768582,94829864800223305,1682381010762011032884184002503118,31169595223902172,125999459886112830,5933677104477,2675552378745385949098,1679305325347809143886061941236275,10623371916023492791,2518095872665783082463813353834101,1221008479840608602017871710616988610230921,16407194146055,16415867151095,38,39,12,0,10,15,2280948898619242584241,0,2056230900539893227520,171326831264,18375618216314500,0,178700362405833,11720562368651
18770982,94910999020846545,1679347411286091947420386865790399,31169595223902172,126080594106647200,5948223537693,2672447682833610838333,1693023478305472805870273129315016,23934683056562136705,2518528545674343014294717696974916,1221233011543182079913911425968692300182453,16412974201679,16421653557479,38,39,12,0,10,15,2280948898619242584241,0,2056230900539893227520,171326831264,18375618216314500,0,178700362405833,11720562368651
18773382,94992587512386559,1692980848103919159869267902373866,31169595223902172,126162182598097846,5904141158614,2695886817457291942782,1688745759179547487387862378746477,19835223194888451705,2519111451633965643365891799453752,1221491025504353892049944974976991844123605,16418762386331,16427440222799,38,39,12,0,10,15,2280948898619242584241,0,2056230900539893227520,171326831264,18375618216314500,0,178700362405833,11720562368651
18775782,95074011493619360,1688775599152354643602967059110999,31169595223902172,126243606579241460,5922663131482,2690925998714514682575,1698933051529070103976592833425502,21607740806475424812,2519560893070756828253668602730227,1221719980233283144052391654856956861003723,16424556370091,16433223107315,38,39,12,0,10,15,2280948898619242584241,0,2056230900539893227520,171326831264,18375618216314500,0,178700362405833,11720562368651
18778182,94765656375497082,1698311706815431933541578644279317,31573300547878931,126338956784991500,5893855268072,2708164906590757180399,1681047504386645178362404893643557,9914120140781204669,2519969938173740253246813168304380,1221867468924910277468929952919289723604982,16430326193699,16439024539091,40,39,12,0,11,15,2280948898619242584241,0,2270006265873045311507,171326831264,18375618216314500,0,183348910299200,11720562368651
18780582,96155348829684753,1681781849690561419006430426368924,32007320070895817,128162668760198467,6037699093174,2720518099735039560420,1666507714456086577661678307231336,10177559727042518303,2520944298571882664710556316585364,1222270954118834498174114032274260683772580,16436119390415,16444813736747,41,39,13,0,11,15,2484240522999567789717,0,2270006265873045311507,171326831264,20112492711346351,0,183348910299200,11720562368651
18782982,96238238300085420,1666670953003647585412785520603599,32007320070895817,128245558230508341,6096380278847,2697817795737008708135,1661065467308313774476696055971840,17433038175750129966,2521211203243510029193591111305725,1222377248727009469338361521927571160521772,16441927703663,16450609793423,41,39,13,0,11,15,2484240522999567789717,0,2270006265873045311507,171326831264,20112492711346351,0,183348910299200,11720562368651
18785382,96321029593015438,1661107449527968264851801355061040,32007320070895817,128328349523347674,6120747537501,2690548040167949511270,1661171479930690402989330590897603,12356361099723827244,2521879854193728023266480461965734,1222670505968310720682727080854677043017202,16447704857447,16456397763647,41,39,13,0,11,15,2484240522999567789717,0,2270006265873045311507,171326831264,20112492711346351,0,183348910299200,11720562368651
18787782,96403809708790818,1662535036707717872450089993849384,32007320070895817,128411129639032382,6119436657304,2694597417801675918387,1646668910144567144641543444373936,9523978420863527439,2522254152606229237286191974568035,1222802142985025080043522337331884230672803,16453494363359,16462181859827,41,39,13,0,11,15,2484240522999567789717,0,2270006265873045311507,171326831264,20112492711346351,0,183348910299200,11720562368651
18790182,96487093964096166,1646849043755183459178429567659862,32007320070895817,128494413894246505,6181730101366,2670905091501067237670,1663209128994511488749601668223162,13516232305020918248,2522495315468577341099181888361279,1222943434410668956622177638167254879535909,16459289005991,16467953158787,41,39,13,0,11,15,2484240522999567789717,0,2270006265873045311507,171326831264,20112492711346351,0,183348910299200,11720562368651
18792582,96570634326741918,1663109603150823615034826032119880,32007320070895817,128577954256800752,6125269817641,2699030542825889313606,1676095927729591155738563982058312,11587051956059916142,2522868966518280211682391507537911,1223136836163638399047894583433291242010899,16465067860031,16473741559307,41,39,13,0,11,15,2484240522999567789717,0,2270006265873045311507,171326831264,20112492711346351,0,183348910299200,11720562368651
18794982,96654161702948913,1676005427227521992557557632826337,32007320070895817,128661481632916255,6082088166624,2721725894540065407754,1678561423895556347447521611484465,15845827685454148496,2523300207157680582627207098491874,1223335071054992322103221814112064508433082,16470840518735,16479540144275,41,39,13,0,11,15,2484240522999567789717,0,2270006265873045311507,171326831264,20112492711346351,0,183348910299200,11720562368651
18797382,96737407667587268,1677448931429208287787135648754283,32007320070895817,128744727597463427,6080786132938,2725832568647888710580,1672741023467921101621659084855747,12422243291282073028,2524893887956457821777862816530308,1224035186561257088297564345989021204846539,16476638442719,16485376605383,41,39,13,0,11,15,2484240522999567789717,0,2270006265873045311507,171326831264,20112492711346351,0,183348910299200,11720562368651
18799782,98533797277332096,1673060656401277387078572048823306,32747812842957735,131281609976491417,6216870076142,2772273009880048373112,1669605752771752924023073531524267,16779236502868263948,2525085246386711301443922367352734,1224113620522984665220595184400433266871469,16482570809063,16491174178607,42,39,14,0,11,15,2706299900808463821303,0,2270006265873045311507,171326831264,22559437741815966,0,183348910299200,11720562368651
18802182,98618975851106276,1669636721470969313103171684361522,32747812842957735,131366788550172297,6233660974502,2768394560527519864071,1677755299636975778301769914224892,15875818409992045961,2525392406475040738976420658998692,1224268565887933146559270572209660725251079,16488363887819,16496968275227,42,39,14,0,11,15,2706299900808463821303,0,2270006265873045311507,171326831264,22559437741815966,0,183348910299200,11720562368651
18804582,98704394008863614,1677717207948292582739807078192580,32747812842957735,131452206707836073,6207671201419,2783601464653510334731,1685037295522015557583071930229540,17208800855358696920,2525594912221575402242522894541023,1224375665573104017715421866911466615124115,16494163980179,16502772154727,42,39,14,0,11,15,2706299900808463821303,0,2270006265873045311507,171326831264,22559437741815966,0,183348910299200,11720562368651
18806982,98716447159840907,1685034471719820157991626423213591,32822112410953952,131538559426714997,6184774577647,2797578537233843712665,1679214262344757346298561745758404,16086579512141649065,2525854594618979665082691055489706,1224480613617312013825109588217268163969199,16499983482179,16508593350095,42,43,14,0,11,16,2706299900808463821303,0,2270006265873045311507,186950523081,22559437741815966,0,183348910299200,12275543862738
18809382,98801922051156528,1679262085144472237690003839791393,32822112410953952,131624034317936994,6210067191999,2789806595401877521989,1690043122227821941638534775225425,18047296673514712542,2526251696457308815642351605352420,1224683048264186996567986284020015738788210,16505682709439,16514372273807,42,43,14,0,11,16,2706299900808463821303,0,2270006265873045311507,186950523081,22559437741815966,0,183348910299200,12275543862738
18811782,98887688543174558,1689996652174745491797526059859398,32822112410953952,131709800809861080,6174642707047,2809469705765201652383,1699286551541713390688348333584143,23400962387077378767,2526613479955705536011147845518811,1224869564715909538948064287800446139839742,16511481254459,16520167494923,42,43,14,0,11,16,2706299900808463821303,0,2270006265873045311507,186950523081,22559437741815966,0,183348910299200,12275543862738
18814182,98973514006005428,1699257335899498882064933562416046,32822112410953952,131795626272597941,6144993507688,2826705525864741560110,1704950212813130796828019784963522,18171297142510574920,2527104200459146855464550448221726,1225110506763871028167044705720175572251792,16517268529739,16525987698647,42,43,14,0,11,16,2706299900808463821303,0,2270006265873045311507,186950523081,22559437741815966,0,183348910299200,12275543862738
18816582,99059217392101435,1700728760946872975216405187055422,32822112410953952,131881329658600074,6143669501403,2830992960892091304782,1683758233932201229109572659322050,15596531066961520808,2527477309314782286959771702019765,1225235097128336593595880200365488812058019,16523075513579,16531761598523,42,43,14,0,11,16,2706299900808463821303,0,2270006265873045311507,186950523081,22559437741815966,0,183348910299200,12275543862738
18818982,99145419767252535,1683882532808067943253645549993915,32822112410953952,131967532033656753,6209189103668,2804783236633253985704,1671562774801566355017443111295730,13624800277291531274,2527833752302742931773267654403783,1225368259988100584394834241863385443544893,16528879723991,16537576943279,42,43,14,0,11,16,2706299900808463821303,0,2270006265873045311507,186950523081,22559437741815966,0,183348910299200,12275543862738
18821382,99231640083775704,1671668366332546653945232395254199,32822112410953952,132053752350085481,6258643378389,2786257732777861262976,1702191043571680592218903930182426,18278602349167664233,2528124454752837404608288019308314,1225565736898846770585726717275279289297567,16534785521663,16543392109775,42,43,14,0,11,16,2706299900808463821303,0,2270006265873045311507,186950523081,22559437741815966,0,183348910299200,12275543862738
18823782,99318695141304540,1702045696746114301783620818043568,32822112410953952,132140807407518962,6150994291201,2838759419316732113564,1694918196438395424899867331387256,20301012636592695104,2528522718958817834212561792297425,1225733863766577490134681635028174641950841,16540488114443,16549194774587,42,43,14,0,11,16,2706299900808463821303,0,2270006265873045311507,186950523081,22559437741815966,0,183348910299200,12275543862738
18826182,99405021257008756,1694964162528263578491198740962074,32822112410953952,132227133523128621,6180728215479,2828795285958975742976,1683953337729882935154133022975815,14089841269384367972,2528797971940229690335922172566376,1225835472041624431604409010300695118831551,16546389669155,16555003555115,42,43,14,0,11,16,2706299900808463821303,0,2270006265873045311507,186950523081,22559437741815966,0,183348910299200,12275543862738
18828582,99491541913796802,1684046354927372213963482650378474,32822112410953952,132313654179821897,6224868849686,2812413161652369782477,1677066473947426023203584791500172,13916092570408705549,2529557282580211118167833945474528,1226161190118108309811156272025788611793997,16552095125843,16560796464743,42,43,14,0,11,16,2706299900808463821303,0,2270006265873045311507,186950523081,22559437741815966,0,183348910299200,12275543862738
18830982,99578134020304191,1677130319765643783172177886033218,32822112410953952,132400246286234438,6254629175841,2802696166923014899835,1693437003737374277118867682294429,22232361996888357471,2530136048297112751245053093812047,1226460061442123601228622727666108298419797,16557897352943,16566614371727,42,43,14,0,11,16,2706299900808463821303,0,2270006265873045311507,186950523081,22559437741815966,0,183348910299200,12275543862738
18833382,99665206469783709,1693377555575883072514020821905027,32822112410953952,132487318735618582,6198692539240,2831708382798001223916,1684583526601892823994915709130109,13736654264124432201,2530431819837100469723594299281114,1226575179368132690744827816189107206353028,16563807674891,16572420067151,42,43,14,0,11,16,2706299900808463821303,0,2270006265873045311507,186950523081,22559437741815966,0,183348910299200,12275543862738
18835782,99752083333456289,1684662151111079425756941945060799,32822112410953952,132574195599196002,6234846498571,2818981564790823356620,1674926680617896745461222164083236,13900989381629032825,2531159224885761385720723927762750,1226879536208269045592528730650280135150659,16569511620491,16578189998423,42,43,14,0,11,16,2706299900808463821303,0,2270006265873045311507,186950523081,22559437741815966,0,183348910299200,12275543862738
18838182,99839138405968714,1675011544921358960839145616482977,32822112410953952,132661250671613072,6274886378797,2804673482092323816994,1666797152624727887833272112054738,15288132735734238580,2531628280328714185369309092780650,1227071677632880365732582260559070314650663,16575304621739,16583964939683,42,43,14,0,11,16,2706299900808463821303,0,2270006265873045311507,186950523081,22559437741815966,0,183348910299200,12275543862738
18840582,99926288252127409,1666864375282102428630550374896211,32822112410953952,132748400517676308,6309698620766,2792865222120435639132,1647002929728097994177964813321811,9840749445409638471,2532472308478487263379324140727513,1227399384656101861071885820013342887929332,16581082688039,16589759870891,42,43,14,0,11,16,2706299900808463821303,0,2270006265873045311507,186950523081,22559437741815966,0,183348910299200,12275543862738
18842982,100013874022092362,1647225052080048039288535391424206,32822112410953952,132835986287545324,6389139781502,2761780123213275702195,1642419752255021160785165055449890,13775730264070922648,2533098688598515079042115876381238,1227660003425803518543188945517101542040276,16586863535567,16595536872059,42,43,14,0,11,16,2706299900808463821303,0,2270006265873045311507,186950523081,22559437741815966,0,183348910299200,12275543862738
18845382,100101259904354276,1642467695826502215629423005192859,32822112410953952,132923372169711521,6411860981476,2755615400896968473333,1651119054575683880687428221529007,22453966459165879649,2533368918689670199454703408344862,1227795152082603871188917592461890206922675,16592647634903,16601318065979,42,43,14,0,11,16,2706299900808463821303,0,2270006265873045311507,186950523081,22559437741815966,0,183348910299200,12275543862738
18847782,100188867892055821,1651090449708497386523791303367102,32822112410953952,133010980157317105,6382579194220,2771907767071756752942,1654801137853503282010332966396760,18083512697412072513,2533624423180938187395208945120225,1227914832569888639800522022820487550648581,16598521608251,16607115251699,42,43,14,0,11,16,2706299900808463821303,0,2270006265873045311507,186950523081,22559437741815966,0,183348910299200,12275543862738
18850182,99861423566038753,1654169347497447977586229860073624,33257957396908031,133119380817135380,6375891291380,2779339976058383040304,1653833399650083035460387295530952,18439404920251282427,2533774869895766918464553896006422,1227978391776977477638134006062621362819973,16604300404847,16612895072267,44,43,14,0,12,16,2706299900808463821303,0,2500692680175382841221,186950523081,22559437741815966,0,195350682905901,12275543862738
18852582,99948583049431565,1655613113674852388022013552618478,33257957396908031,133206540300432722,6374502192399,2783587148180397332030,1647711037580648856844940664146960,17566675005062496598,2534134574184514421778231291183217,1228121648923990851992357904651605286846484,16610109025163,16618702588811,44,43,14,0,12,16,2706299900808463821303,0,2500692680175382841221,186950523081,22559437741815966,0,195350682905901,12275543862738
18854982,100036086084870856,1647768287521587735907436185071998,33257957396908031,133294043335776168,6409057758645,2772217486233842092802,1655539494578660458348609503576099,20967260823811198855,2534450196496378869024407522603285,1228275531927760880662513058861505691167066,16615786035491,16624507470431,44,43,14,0,12,16,2706299900808463821303,0,2500692680175382841221,186950523081,22559437741815966,0,195350682905901,12275543862738
18857382,101417723971609767,1655548344427005950281158033969173,33804042058263769,135221765881759299,6471192507793,2825588320260963520446,1654774910633419181447592097211161,22012506411695962527,2534664735270513442169539214101499,1228367492314202756371206363294473754615295,16621704730907,16630299115895,45,46,15,0,12,17,2917236913079072489826,0,2500692680175382841221,202834840723,24390838933335362,0,195350682905901,15101320395322
18859782,101506328549755780,1656994730294424433526028420299258,33804042058263769,135310370459808259,6469780394986,2829910017990406495800,1664479516123316447687283094087201,16863013944946136595,2534995617468074838334931275726832,1228534340328734050609286635289982802657783,16627403413331,16636088306975,45,46,15,0,12,17,2917236913079072489826,0,2500692680175382841221,202834840723,24390838933335362,0,195350682905901,15101320395322
18862182,101595280229154138,1664446242243876001209267531091420,33804042058263769,135399322139109185,6445050147307,2844504855154672455141,1660122151875245966652990484029294,22150158727653214262,2535145975354496122736065261537514,1228591018742187821941196418523604580664108,16633286324579,16641884214779,45,46,15,0,12,17,2917236913079072489826,0,2500692680175382841221,202834840723,24390838933335362,0,195350682905901,15101320395322
18864582,101684238368221149,1660151333459354650154877589471203,33804042058263769,135488280278078756,6465969259731,2839028976991235424322,1658972936217772095616043486545129,24731346296414073840,2535403544063359890118713763472821,1228701286379187973441947994258358570947671,16639104495611,16647701018603,45,46,15,0,12,17,2917236913079072489826,0,2500692680175382841221,202834840723,24390838933335362,0,195350682905901,15101320395322
18866982,101773146159866130,1661602889681075542409944990305743,33804042058263769,135577188069626353,6464559947695,2843375894660776899015,1661492980326589623126779949733856,16673550580465963468,2535641516901960504738158630150930,1228811500384649910517603652518579609715655,16644897681959,16653495245339,45,46,15,0,12,17,2917236913079072489826,0,2500692680175382841221,202834840723,24390838933335362,0,195350682905901,15101320395322
18869382,101862162013807837,1663056210185726466584675378281307,33804042058263769,135666203923470557,6463151387373,2847731359497702319842,1675440684665911125513269902884304,13758557992483242106,2535992717417593965600176019549869,1228998490327703339502931497743130418107912,16650674591603,16659276195599,45,46,15,0,12,17,2917236913079072489826,0,2500692680175382841221,202834840723,24390838933335362,0,195350682905901,15101320395322
18871782,101951701510864032,1675365208610240470275844955309426,33804042058263769,135755743420428675,6419900596408,2870702060705448064931,1686986517583754103271496295934686,14757577492480780887,2536370481758892860517286444429804,1229193590391659716508767880090492365395186,16656393359939,16665066247895,45,46,15,0,12,17,2917236913079072489826,0,2500692680175382841221,202834840723,24390838933335362,0,195350682905901,15101320395322
18874182,102041324024837443,1686921420510129630632011412731626,33804042058263769,135845365934303919,6380130454326,2892411617275056761916,1681430939050683596511734314505827,11982163171210633130,2536648865169720552720129115064527,1229307033342104554263011882490735039994366,16662160882187,16670862236783,45,46,15,0,12,17,2917236913079072489826,0,2500692680175382841221,202834840723,24390838933335362,0,195350682905901,15101320395322
18876582,102130843815515754,1681493019433301509508558671295994,33804042058263769,135934885724884175,6404945541313,2885003945443056511490,1660401076199538644789979465034155,17395720598697343682,2536950243309140204061030159257544,1229396328173736880715958019912785669400073,16668060163703,16676666256983,45,46,15,0,12,17,2917236913079072489826,0,2500692680175382841221,202834840723,24390838933335362,0,195350682905901,15101320395322
18878982,102220844241824009,1660542192692558562795402532624436,33804042058263769,136024886151093849,6490049956808,2850944102981388641042,1634935026167424402474222059333288,12526901425769868877,2537833814174672207455916875936040,1229720740441319073706502948718792979671203,16673762603591,16682461364891,45,46,15,0,12,17,2917236913079072489826,0,2500692680175382841221,202834840723,24390838933335362,0,195350682905901,15101320395322
